customer_id,account_number,first_name,last_name,email,phone,aadhaar,pan,date_of_birth,address,city,state,pin_code,country,occupation,annual_income,marital_status,education,credit_score,account_balance,credit_default,housing_loan,personal_loan,kyc_status,account_type,account_opened_date,last_transaction_date
IND003843,6958697206,Deepika,Mehta,deepika.mehta789@gmail.com,+917177485059,3168 9000 7191,RAUNP1562I,1989-05-06,"75/58
Agate Path",Chennai,Uttar Pradesh,150456,India,Theatre manager,1944979,Married,Graduate,646,758508.4,yes,no,yes,VERIFIED,CURRENT,2021-11-25,2026-02-17
IND003844,5625458503,Kavita,Gupta,kavita.gupta461@gmail.com,+917795725679,1840 1128 8107,SDEFD9599A,1996-05-20,"H.No. 50, Ranganathan Road",Kolkata,Telangana,793468,India,Primary school teacher,1508376,Widowed,12th,582,-34743.93,yes,yes,no,VERIFIED,SALARY,2019-02-17,2026-02-02
IND003845,8023919413,Rajesh,Rao,rajesh.rao176@gmail.com,+919604665687,3436 4185 2920,SDUFF7579N,1971-09-26,"46/27
Krishna Street",Kolkata,Rajasthan,470515,India,"Pilot, airline",3435715,Divorced,12th,827,154840.53,yes,no,no,PENDING,SALARY,2021-11-27,2026-01-26
IND003846,8762774954,Deepika,Rao,deepika.rao547@gmail.com,+919674356580,4914 2600 6596,YEDYW5181O,1981-11-24,"H.No. 20, Sundaram Road",Hyderabad,Gujarat,736105,India,Equities trader,1956168,Widowed,Professional,658,532094.88,yes,yes,no,VERIFIED,CURRENT,2025-07-20,2026-02-03
IND003847,1593866078,Kavita,Kumar,kavita.kumar128@gmail.com,+918161449838,6630 9422 6668,MDSPQ1435J,1997-03-23,"H.No. 462
Kohli Zila",Jaipur,Uttar Pradesh,880986,India,Nature conservation officer,1127600,Single,12th,852,-8952.0,yes,yes,no,VERIFIED,CURRENT,2020-07-28,2026-01-30
IND003848,1880638457,Rajesh,Kumar,rajesh.kumar537@gmail.com,+917277515414,1069 1589 9010,VAZLV9017H,1965-04-10,"41/66, Dave Chowk",Lucknow,Rajasthan,603374,India,Analytical chemist,2392783,Married,Professional,885,905726.41,no,yes,no,VERIFIED,SALARY,2023-08-26,2026-02-16
IND003849,2233443615,Rajesh,Verma,rajesh.verma782@gmail.com,+917772322919,3871 1471 4249,FLJJB9889D,2006-01-01,"85/85
Deshmukh Chowk",Delhi,Telangana,616996,India,Web designer,1690147,Widowed,Post Graduate,773,727121.71,yes,yes,no,VERIFIED,SAVINGS,2017-06-02,2026-01-25
IND003850,2566382701,Rohan,Desai,rohan.desai802@gmail.com,+919967981695,4874 1371 8093,PTYCZ4419H,1948-11-08,"67/264
Krishnan Zila",Kolkata,Uttar Pradesh,369521,India,Product/process development scientist,2209198,Divorced,Post Graduate,665,644847.14,no,no,no,VERIFIED,SAVINGS,2020-02-26,2026-02-18
IND003851,4929506809,Vikram,Sharma,vikram.sharma614@gmail.com,+919882898471,4334 8312 9283,SKVJB5425P,1975-10-06,"770
Buch Zila",Kolkata,Rajasthan,604637,India,Health promotion specialist,2380436,Married,10th,808,815206.35,no,yes,no,PENDING,SALARY,2025-12-01,2026-01-31
IND003852,3119093680,Anjali,Joshi,anjali.joshi211@gmail.com,+918733697008,9473 7903 5217,UGNRD3412Q,2004-12-10,"45, Lal",Chennai,Delhi,876340,India,Data processing manager,982362,Widowed,12th,893,29907.03,yes,no,yes,VERIFIED,CURRENT,2020-07-15,2026-02-01
IND003853,4175450548,Rohan,Kumar,rohan.kumar73@gmail.com,+917539479195,4717 5516 3399,TVUTF7290I,1974-12-24,"H.No. 70, Bahri Road",Ahmedabad,Rajasthan,502945,India,Radiation protection practitioner,3776351,Divorced,10th,675,-36788.37,no,yes,no,PENDING,SAVINGS,2019-07-22,2026-02-08
IND003854,7410270183,Rahul,Mehta,rahul.mehta643@gmail.com,+917492126697,5334 4491 8094,SXDOC6261T,1968-08-02,"75/69, Kalita Street",Pune,Delhi,936353,India,Theme park manager,1392064,Single,Graduate,744,271866.25,no,no,yes,PENDING,CURRENT,2018-07-06,2026-01-23
IND003855,6602246289,Priya,Singh,priya.singh972@gmail.com,+918742749445,4779 5978 8102,YJTBZ6830W,2001-11-14,"27/357, Bobal Zila",Lucknow,Rajasthan,429516,India,Medical physicist,1666511,Single,Post Graduate,638,746379.3,no,yes,yes,VERIFIED,SAVINGS,2022-10-05,2026-02-13
IND003856,3409402293,Vikram,Singh,vikram.singh194@gmail.com,+917655932472,1182 2744 8049,APMEM6561A,1957-09-13,"300, Sridhar Circle",Hyderabad,West Bengal,427611,India,Licensed conveyancer,537046,Married,Post Graduate,826,262737.79,no,no,yes,VERIFIED,CURRENT,2023-12-04,2026-02-14
IND003857,1290765669,Rajesh,Iyer,rajesh.iyer111@gmail.com,+917158818216,8381 4010 7192,YZJEP4054K,2003-11-01,"15/32
Chana Road",Bangalore,Delhi,518339,India,"Librarian, public",620634,Widowed,Graduate,786,462842.87,yes,no,no,VERIFIED,CURRENT,2022-09-29,2026-02-08
IND003858,3244711953,Vikram,Singh,vikram.singh334@gmail.com,+919087340217,2027 9429 2422,RPQCP8514B,1946-06-25,"80/57, Cherian Circle",Chennai,Rajasthan,511855,India,Orthoptist,1915119,Married,Professional,626,169326.64,yes,yes,yes,VERIFIED,SAVINGS,2016-12-02,2026-01-30
IND003859,4170727523,Anil,Reddy,anil.reddy766@gmail.com,+918378830821,5902 5830 5001,FJAQW7527H,1947-03-28,"H.No. 13, Gara Marg",Bangalore,Karnataka,641385,India,Energy engineer,1981043,Single,Post Graduate,830,738638.26,no,yes,no,VERIFIED,SALARY,2018-04-06,2026-02-18
IND003860,4971589096,Rohan,Malhotra,rohan.malhotra748@gmail.com,+917698559821,2106 4592 7912,BQBMB4648U,1980-03-22,"84
Walia",Pune,Delhi,868242,India,Town planner,4287483,Divorced,12th,798,222041.4,yes,no,yes,VERIFIED,SALARY,2023-09-08,2026-02-11
IND003861,2790965605,Deepika,Rao,deepika.rao753@gmail.com,+918599850654,1332 5793 2259,DRKZL7563L,2000-09-09,"70/600, Deshpande Chowk",Chennai,Rajasthan,548694,India,Multimedia programmer,1148082,Single,Professional,633,496610.56,yes,no,no,VERIFIED,SALARY,2017-10-29,2026-02-03
IND003862,6777100249,Rahul,Verma,rahul.verma258@gmail.com,+918529322300,7303 4275 4178,KEKFN2234K,1998-09-15,"700, Sha Road",Lucknow,Uttar Pradesh,878845,India,"Therapist, art",1864108,Widowed,Professional,599,675038.55,no,no,yes,VERIFIED,SAVINGS,2017-06-27,2026-02-13
IND003863,1176767170,Rohan,Verma,rohan.verma647@gmail.com,+918660067300,1847 3757 7704,KDXMH6197U,1966-02-27,"687
Sahota Zila",Jaipur,Telangana,602407,India,Museum/gallery curator,1913257,Married,12th,699,140897.74,yes,yes,yes,VERIFIED,CURRENT,2020-03-11,2026-02-14
IND003864,8103989553,Rohan,Desai,rohan.desai979@gmail.com,+918357697853,3567 8097 9250,ARYZO4757B,2007-02-03,"21
Walla Path",Kolkata,Maharashtra,701179,India,Purchasing manager,3036483,Married,12th,662,351086.3,yes,no,no,VERIFIED,SALARY,2024-06-20,2026-02-04
IND003865,2556669540,Rohan,Malhotra,rohan.malhotra187@gmail.com,+918488263588,7126 6285 2673,SUMPK9026P,2001-10-14,"54/586, Bhat Marg",Delhi,West Bengal,185357,India,"Scientist, research (physical sciences)",3962646,Divorced,Professional,580,764026.8,yes,yes,yes,VERIFIED,SALARY,2018-09-04,2026-02-04
IND003866,4700551290,Sanjay,Sharma,sanjay.sharma127@gmail.com,+919987591690,9990 3821 4449,YLQNG7483H,1996-11-16,"H.No. 14
Konda Street",Kolkata,Uttar Pradesh,566136,India,Risk manager,4934725,Married,10th,879,231315.77,yes,no,no,VERIFIED,SAVINGS,2022-04-15,2026-02-01
IND003867,8939579134,Rohan,Verma,rohan.verma376@gmail.com,+919007220795,1943 3481 7696,VTDJQ1173I,1987-11-10,"H.No. 19, Krishna Circle",Kolkata,Maharashtra,489987,India,"Psychotherapist, dance movement",2506752,Single,12th,798,183443.13,no,no,yes,VERIFIED,CURRENT,2019-01-30,2026-02-10
IND003868,7571450704,Kavita,Singh,kavita.singh867@gmail.com,+919048810684,7805 3824 4490,MEEQQ3481V,1959-03-29,"92/122
Saxena Ganj",Pune,West Bengal,784958,India,English as a foreign language teacher,780246,Widowed,10th,668,284107.08,no,no,no,VERIFIED,SAVINGS,2025-12-09,2026-02-18
IND003869,8650679519,Anjali,Verma,anjali.verma915@gmail.com,+919962545031,2663 4753 5882,OKTJH5452T,2001-12-04,"H.No. 590, Kashyap Nagar",Lucknow,West Bengal,573113,India,Community education officer,4156352,Widowed,12th,783,20562.91,no,yes,no,VERIFIED,SAVINGS,2019-09-26,2026-01-27
IND003870,2838701372,Rahul,Nair,rahul.nair892@gmail.com,+919052501682,8210 3335 8549,CCUHK7550S,1990-03-05,"H.No. 48, Sridhar Road",Mumbai,Tamil Nadu,971592,India,Make,4376886,Single,12th,771,459553.09,no,no,yes,PENDING,SALARY,2023-04-13,2026-02-12
IND003871,5414248638,Sneha,Malhotra,sneha.malhotra264@gmail.com,+919600077950,1129 1104 7982,QHVFN3371B,2007-12-29,"H.No. 541
Sachar Chowk",Hyderabad,Karnataka,795200,India,Museum education officer,1209161,Married,12th,561,561533.33,no,yes,yes,VERIFIED,SALARY,2022-10-13,2026-01-21
IND003872,1907500709,Arjun,Gupta,arjun.gupta393@gmail.com,+918414381011,7452 4880 4772,WLGMQ6991W,1965-04-30,"89
Mani Ganj",Jaipur,Telangana,144186,India,Chartered accountant,1439233,Divorced,10th,825,403713.22,no,no,yes,VERIFIED,CURRENT,2017-10-25,2026-02-09
IND003873,1851408375,Vikram,Agarwal,vikram.agarwal742@gmail.com,+918648447837,9056 6263 1981,TXTXD8409K,1991-10-18,"H.No. 76
Srivastava Chowk",Mumbai,Gujarat,432941,India,"Production assistant, television",2897867,Single,Graduate,800,352898.82,no,yes,yes,VERIFIED,SALARY,2022-12-07,2026-02-08
IND003874,7788308400,Rohan,Gupta,rohan.gupta916@gmail.com,+917763686514,7440 4199 7072,TBIGI3171A,2000-09-11,"66/647
Bajaj Marg",Bangalore,Rajasthan,466004,India,"Surveyor, planning and development",4035018,Widowed,Post Graduate,749,26605.44,yes,yes,yes,PENDING,SALARY,2022-02-20,2026-01-27
IND003875,6661929096,Rahul,Patel,rahul.patel451@gmail.com,+919113201134,4170 2507 9731,RIEYE5362P,1945-09-17,"29/645
Chanda Path",Lucknow,Uttar Pradesh,728707,India,Building services engineer,1957080,Single,Post Graduate,838,978650.74,yes,yes,no,VERIFIED,CURRENT,2024-06-28,2026-02-07
IND003876,1303902246,Rajesh,Singh,rajesh.singh575@gmail.com,+918534722229,9880 4035 5416,GRBAF6076D,1949-05-11,"98/87
Bhavsar Circle",Jaipur,Karnataka,524387,India,"Therapist, horticultural",578401,Married,Graduate,707,140009.17,no,no,yes,VERIFIED,SAVINGS,2025-08-20,2026-02-14
IND003877,6576574491,Amit,Verma,amit.verma221@gmail.com,+919514201119,5201 8877 1508,TPUJQ7729U,1978-04-28,"54, Bobal Road",Chennai,Gujarat,321984,India,Dietitian,1107826,Married,Professional,881,337352.12,yes,no,yes,PENDING,CURRENT,2016-03-21,2026-02-10
IND003878,3772105797,Amit,Gupta,amit.gupta119@gmail.com,+919706174170,1898 4726 2382,OVIUQ9025A,1950-05-18,"06/929
Kaur Circle",Chennai,Tamil Nadu,198216,India,Exhibition designer,4720895,Widowed,Post Graduate,829,846928.96,yes,yes,no,VERIFIED,SALARY,2025-02-01,2026-02-10
IND003879,7813383677,Rahul,Verma,rahul.verma236@gmail.com,+917936977999,9676 2491 5935,VZHKV8387G,1998-07-26,"H.No. 067
Dua Street",Pune,Telangana,462791,India,Patent examiner,985958,Single,Graduate,737,791050.25,no,yes,no,PENDING,CURRENT,2023-06-26,2026-01-30
IND003880,8329737902,Neha,Kumar,neha.kumar222@gmail.com,+917108777653,3329 3668 8144,MLUQE4863V,1984-11-21,"214, Bala Ganj",Pune,Uttar Pradesh,218764,India,"Engineer, biomedical",2550696,Divorced,Professional,647,143579.1,no,no,no,VERIFIED,SALARY,2017-08-25,2026-02-16
IND003881,6174506395,Rajesh,Sharma,rajesh.sharma748@gmail.com,+919410206924,6155 2880 3748,EFXSL4554Z,1992-07-09,"33/01, Bhalla Zila",Pune,Gujarat,780206,India,Rural practice surveyor,3916014,Divorced,Post Graduate,581,-36095.32,no,no,yes,VERIFIED,SAVINGS,2020-08-10,2026-01-22
IND003882,8755109266,Sanjay,Malhotra,sanjay.malhotra858@gmail.com,+919399470277,9261 7234 9297,SMKOC5318N,1972-05-23,"H.No. 88
Garg Path",Mumbai,Uttar Pradesh,388469,India,"Scientist, research (medical)",4424407,Married,Professional,853,366184.14,yes,yes,yes,VERIFIED,SALARY,2024-08-11,2026-02-05
IND003883,3073827361,Rohan,Iyer,rohan.iyer995@gmail.com,+917623400764,7224 4464 8869,VOFPG1189Z,1970-06-03,"45/296, Garg Zila",Hyderabad,Delhi,406682,India,Cabin crew,560127,Divorced,10th,881,470998.87,no,yes,no,PENDING,CURRENT,2020-11-02,2026-01-30
IND003884,9177897832,Anjali,Rao,anjali.rao80@gmail.com,+917132540378,3089 8937 8224,SRQZK4962H,1973-03-07,"H.No. 57
Cherian Circle",Delhi,West Bengal,195116,India,Investment analyst,1980749,Single,10th,796,526981.3,yes,yes,no,PENDING,SALARY,2017-05-17,2026-02-11
IND003885,4700719508,Rohan,Rao,rohan.rao749@gmail.com,+917038082822,9051 6923 9050,ATGFD5431D,1984-01-20,"87/135, Issac Path",Delhi,Uttar Pradesh,920996,India,Photographer,1005314,Divorced,12th,859,443851.38,yes,yes,no,VERIFIED,SAVINGS,2023-06-27,2026-02-02
IND003886,5046620010,Sneha,Mehta,sneha.mehta981@gmail.com,+917798946761,5036 5554 3834,VUCZK5935G,1989-11-07,"95/86, Bandi Road",Ahmedabad,Uttar Pradesh,134873,India,"Psychologist, forensic",453581,Widowed,12th,892,804761.0,yes,yes,no,VERIFIED,SALARY,2025-03-21,2026-01-27
IND003887,5740460906,Anil,Iyer,anil.iyer444@gmail.com,+919404757006,6531 8095 5192,TFENB5122F,1967-05-24,"H.No. 199
Bhakta",Lucknow,Delhi,605567,India,Podiatrist,1581196,Divorced,Graduate,568,49227.49,no,yes,yes,PENDING,SAVINGS,2018-05-01,2026-02-02
IND003888,5402941604,Anil,Singh,anil.singh199@gmail.com,+918773833016,3118 8058 2157,OPZCV4795K,2003-09-17,"47/62
Chaudhari",Lucknow,Telangana,644668,India,"Nurse, learning disability",771871,Widowed,Professional,730,552052.02,no,no,yes,VERIFIED,CURRENT,2025-04-07,2026-02-03
IND003889,8451413511,Rahul,Gupta,rahul.gupta247@gmail.com,+918813160246,6815 7434 2305,CQUOX5235B,1954-06-27,"51/79
Chandran Chowk",Jaipur,Rajasthan,825102,India,Politician's assistant,2478578,Single,10th,735,821782.6,yes,yes,yes,VERIFIED,SALARY,2024-04-29,2026-02-17
IND003890,6118165695,Neha,Agarwal,neha.agarwal881@gmail.com,+918247809457,4736 6351 1457,UPBXD3588Y,1994-08-08,"H.No. 027, Raman Zila",Ahmedabad,Gujarat,102945,India,Barrister,3269243,Single,Professional,765,924510.52,no,yes,yes,VERIFIED,SALARY,2021-06-16,2026-01-27
IND003891,5457998939,Kavita,Verma,kavita.verma647@gmail.com,+919740188314,4209 9615 1844,ZLAJZ6037F,2002-01-27,"872, Bhatt Zila",Pune,Delhi,649748,India,Company secretary,2985499,Single,12th,577,211624.71,no,yes,no,VERIFIED,SAVINGS,2022-05-09,2026-01-24
IND003892,7114172467,Sneha,Verma,sneha.verma249@gmail.com,+918850726734,5110 3921 1046,OLJEK6682F,1984-01-27,"45/624, Joshi Road",Pune,Telangana,411927,India,"Education officer, museum",2345005,Married,Graduate,592,290608.92,no,yes,no,VERIFIED,SALARY,2018-09-12,2026-01-22
IND003893,5417044713,Anjali,Verma,anjali.verma225@gmail.com,+919341901846,9710 6300 1280,UUDRA6438C,1951-07-11,"H.No. 66
Raval Ganj",Mumbai,Maharashtra,895474,India,Fashion designer,3407665,Single,10th,842,957173.21,yes,yes,no,VERIFIED,SAVINGS,2019-09-30,2026-02-07
IND003894,7997664166,Vikram,Patel,vikram.patel518@gmail.com,+917547885033,3253 9634 3409,KQLOW8337A,1947-08-15,"H.No. 32, Bhatt Marg",Delhi,Karnataka,689897,India,IT trainer,4973182,Single,Post Graduate,609,589472.14,no,no,yes,VERIFIED,SAVINGS,2020-03-24,2026-02-16
IND003895,2614997634,Arjun,Agarwal,arjun.agarwal349@gmail.com,+918399629595,9485 2276 4970,XNMNC9731R,1951-05-10,"H.No. 307
Dugar Path",Pune,Maharashtra,154174,India,"Therapist, nutritional",4139884,Married,Graduate,738,849403.09,no,no,yes,VERIFIED,SAVINGS,2025-02-06,2026-02-03
IND003896,6707448598,Deepika,Agarwal,deepika.agarwal415@gmail.com,+919928760559,4143 2747 5545,VIVAI6302V,1949-08-07,"024
Dixit Circle",Bangalore,West Bengal,626712,India,Energy manager,2501559,Widowed,Post Graduate,716,823713.41,yes,no,yes,VERIFIED,SAVINGS,2022-01-12,2026-01-23
IND003897,5919141716,Kavita,Kumar,kavita.kumar109@gmail.com,+917018159011,7302 8897 7651,ZOKXK9491H,1978-05-03,"H.No. 09
Shan Ganj",Lucknow,Delhi,183786,India,Fine artist,771902,Single,12th,648,231321.09,yes,yes,yes,PENDING,CURRENT,2019-04-08,2026-02-15
IND003898,9354316592,Rajesh,Gupta,rajesh.gupta334@gmail.com,+919631192709,9572 2410 8651,XYNAR1778P,1948-10-26,"H.No. 244
Dora Nagar",Delhi,Tamil Nadu,976028,India,"Engineer, electrical",3687469,Widowed,10th,665,13588.5,yes,yes,no,PENDING,SAVINGS,2017-08-07,2026-01-22
IND003899,2457123212,Rajesh,Kumar,rajesh.kumar986@gmail.com,+918716661350,5316 8711 3183,VAVUS7129R,2006-11-18,"71, Chahal Circle",Delhi,Rajasthan,523855,India,Fashion designer,401107,Single,12th,596,198645.65,yes,yes,no,PENDING,SALARY,2021-09-22,2026-02-01
IND003900,9085108076,Priya,Desai,priya.desai625@gmail.com,+917955088694,4283 8852 3301,LCGHR8102Y,1953-12-06,"37
Goel Marg",Pune,Telangana,703792,India,Lobbyist,4082232,Divorced,Graduate,772,523895.73,yes,no,no,VERIFIED,SAVINGS,2020-07-06,2026-02-11
IND003901,1923420177,Amit,Gupta,amit.gupta897@gmail.com,+918166923930,1613 6139 4148,HSZSU1135Y,1972-03-18,"27, Khanna Path",Ahmedabad,Karnataka,541401,India,Equality and diversity officer,3147300,Married,Post Graduate,755,298475.74,yes,no,yes,VERIFIED,SAVINGS,2021-11-17,2026-02-05
IND003902,5252025346,Priya,Verma,priya.verma486@gmail.com,+919100172004,3144 3492 1238,ZCAUX4088F,1966-03-26,"H.No. 71, Hayer Street",Hyderabad,Uttar Pradesh,330963,India,Optometrist,1019183,Single,10th,552,865642.05,no,no,no,VERIFIED,SALARY,2023-06-02,2026-01-26
IND003903,9196230663,Sanjay,Desai,sanjay.desai446@gmail.com,+918240282713,7938 5854 9019,WCHWB8476Z,1968-03-31,"39/29, Chakraborty Road",Lucknow,Karnataka,119949,India,"Psychologist, counselling",3830991,Single,10th,642,479901.07,yes,no,no,VERIFIED,CURRENT,2017-01-01,2026-01-27
IND003904,1917173168,Rajesh,Malhotra,rajesh.malhotra191@gmail.com,+917864112366,1514 7508 9323,CFKXQ8766Q,1949-10-31,"H.No. 134
Ravi Ganj",Delhi,Delhi,775120,India,Fisheries officer,1009728,Single,12th,725,135798.7,yes,no,yes,VERIFIED,SAVINGS,2025-10-28,2026-01-23
IND003905,8211615176,Rohan,Agarwal,rohan.agarwal710@gmail.com,+917408070183,5711 3838 5101,KRNIC5856K,1974-11-08,"98, Rout",Mumbai,Uttar Pradesh,292111,India,Lawyer,2199814,Single,12th,825,771182.74,yes,no,yes,VERIFIED,SAVINGS,2024-09-18,2026-01-29
IND003906,5102625400,Rahul,Iyer,rahul.iyer478@gmail.com,+918585947570,4492 6077 9183,IOIZM5869A,2005-10-24,"73
Sarraf Ganj",Ahmedabad,Karnataka,302408,India,Systems analyst,425350,Divorced,Graduate,881,272589.26,yes,yes,yes,VERIFIED,CURRENT,2017-04-29,2026-01-27
IND003907,7993755168,Amit,Joshi,amit.joshi404@gmail.com,+917289072340,1974 7754 1210,ZUDIB4963H,1986-03-05,"719, Borah Zila",Hyderabad,West Bengal,619782,India,Private music teacher,3882380,Single,12th,663,318224.85,no,yes,yes,VERIFIED,SALARY,2022-01-12,2026-02-19
IND003908,8625905167,Sneha,Singh,sneha.singh917@gmail.com,+919619390106,1145 7471 3914,BPASX9599M,1961-08-20,"H.No. 71
Suresh Road",Delhi,Rajasthan,942355,India,"Education officer, community",3087246,Single,Graduate,653,697995.85,yes,no,no,VERIFIED,CURRENT,2017-07-27,2026-01-25
IND003909,7197482238,Kavita,Malhotra,kavita.malhotra312@gmail.com,+918182231436,2994 7173 1689,VOCPF2308L,1973-10-25,"065, Basu",Ahmedabad,West Bengal,528805,India,Armed forces technical officer,1921577,Widowed,12th,783,574601.9,no,no,yes,VERIFIED,CURRENT,2016-03-14,2026-02-03
IND003910,2921358968,Rahul,Nair,rahul.nair12@gmail.com,+917614071613,8734 1000 5408,TGVXS7259Z,2001-11-26,"643
Deol Marg",Kolkata,Tamil Nadu,206788,India,Horticultural therapist,1142291,Widowed,Post Graduate,883,221113.52,no,yes,yes,VERIFIED,CURRENT,2020-05-28,2026-01-31
IND003911,7272411426,Priya,Verma,priya.verma578@gmail.com,+919657418398,2916 2641 1466,BWWAC3359X,2001-03-11,"96/914, Brar Street",Mumbai,Uttar Pradesh,324841,India,Actor,3989213,Single,12th,728,713714.69,yes,yes,yes,VERIFIED,CURRENT,2017-02-04,2026-02-12
IND003912,2280777731,Rohan,Kumar,rohan.kumar727@gmail.com,+919168948553,6672 1866 1932,KICHC7370K,1987-12-17,"768, Dutta Ganj",Mumbai,Uttar Pradesh,849681,India,"Designer, graphic",4193138,Single,12th,573,321462.17,yes,yes,yes,VERIFIED,SAVINGS,2023-12-29,2026-02-14
IND003913,1651028482,Pooja,Patel,pooja.patel614@gmail.com,+917262518795,6072 7286 7310,WDETM4977C,1948-05-02,"57/10
Chopra",Hyderabad,Delhi,483281,India,Emergency planning/management officer,3604999,Widowed,10th,791,681690.97,no,yes,no,PENDING,SALARY,2025-04-30,2026-02-08
IND003914,6458912303,Amit,Malhotra,amit.malhotra666@gmail.com,+918653662822,8643 5608 8395,KBFMD6869Q,1959-12-23,"H.No. 090, Salvi Nagar",Delhi,West Bengal,213289,India,Pharmacologist,4936341,Widowed,10th,672,270667.59,no,yes,no,PENDING,SALARY,2019-09-27,2026-01-27
IND003915,8978776517,Priya,Nair,priya.nair924@gmail.com,+919471240590,9970 9880 7785,ZOJIZ6851T,1968-06-02,"77/546
Majumdar Path",Hyderabad,Rajasthan,328180,India,Patent attorney,4005212,Widowed,12th,757,319602.02,yes,yes,no,PENDING,SAVINGS,2018-03-10,2026-02-13
IND003916,4945736369,Neha,Patel,neha.patel725@gmail.com,+919322824852,9207 9329 4828,IAVFV7097Q,1956-05-31,"03
Devan Road",Delhi,West Bengal,271790,India,"Pharmacist, community",3729927,Married,Professional,564,491920.93,no,yes,no,VERIFIED,SAVINGS,2019-10-27,2026-01-31
IND003917,2958534120,Priya,Sharma,priya.sharma486@gmail.com,+918936267069,5883 3835 5813,JZHZK7979J,1957-08-24,"56
Dhar Circle",Jaipur,Uttar Pradesh,102363,India,Bookseller,4339695,Divorced,10th,751,88846.09,yes,yes,no,PENDING,SALARY,2021-10-27,2026-02-04
IND003918,2328593195,Sanjay,Desai,sanjay.desai563@gmail.com,+919368982397,8349 4142 4403,JWMFF5666W,1996-01-29,"35/175
Chaudry Chowk",Kolkata,West Bengal,392899,India,Interior and spatial designer,2575302,Married,Professional,782,757027.71,yes,yes,yes,VERIFIED,SALARY,2017-04-17,2026-02-14
IND003919,4842328334,Deepika,Nair,deepika.nair872@gmail.com,+918184040737,1030 1097 6480,CFXTI9661N,1970-01-28,"76/965, Gole",Hyderabad,Telangana,445125,India,TEFL teacher,469323,Divorced,Professional,733,155848.84,no,yes,yes,VERIFIED,SAVINGS,2023-01-31,2026-02-05
IND003920,1723864046,Pooja,Sharma,pooja.sharma205@gmail.com,+918803226977,2254 4683 7243,EMHSR4851Y,1998-11-01,"H.No. 033
Sharaf Chowk",Hyderabad,Uttar Pradesh,388298,India,International aid/development worker,1860696,Divorced,Professional,592,107242.15,yes,no,no,VERIFIED,SAVINGS,2018-09-30,2026-01-29
IND003921,2775030843,Anjali,Agarwal,anjali.agarwal837@gmail.com,+917694616662,9339 9369 2512,ARLBB1522X,1983-11-19,"48/421
Manda Nagar",Bangalore,Delhi,863308,India,"Designer, jewellery",4395346,Widowed,Graduate,789,574864.64,yes,yes,no,VERIFIED,SAVINGS,2019-04-08,2026-01-27
IND003922,4198306743,Priya,Mehta,priya.mehta790@gmail.com,+917351425639,2910 8475 1107,RPRXE3509H,1967-04-30,"45/579, Tripathi Path",Ahmedabad,Uttar Pradesh,448599,India,"Engineer, civil (consulting)",3098727,Divorced,Post Graduate,760,638850.86,no,no,no,PENDING,CURRENT,2023-11-05,2026-01-27
IND003923,4953089424,Deepika,Sharma,deepika.sharma287@gmail.com,+918085754132,8654 1132 5453,JJFPI1853P,1960-10-12,"60
Banerjee Road",Kolkata,West Bengal,542124,India,Higher education careers adviser,2653116,Divorced,Graduate,609,1359.09,no,yes,yes,VERIFIED,SALARY,2018-08-02,2026-02-10
IND003924,4226741267,Sanjay,Nair,sanjay.nair722@gmail.com,+917594591205,3323 3423 1596,WHXRP8089O,1966-01-08,"H.No. 297, Mahajan Nagar",Chennai,Telangana,813830,India,Careers adviser,4784439,Divorced,12th,849,716299.48,no,no,yes,VERIFIED,SAVINGS,2019-11-22,2026-02-13
IND003925,5876258250,Sneha,Mehta,sneha.mehta761@gmail.com,+918566887069,2585 5676 1554,XNYLH5846B,1955-09-14,"82/10, Sood",Delhi,Karnataka,749427,India,"Engineer, control and instrumentation",1817744,Widowed,Post Graduate,804,842272.42,yes,yes,no,PENDING,SALARY,2022-04-16,2026-01-28
IND003926,5415259687,Deepika,Nair,deepika.nair194@gmail.com,+919125396721,5328 5674 4913,CXTOW6963I,1966-04-30,"22/95, Bassi Nagar",Pune,Karnataka,335158,India,Industrial/product designer,4105817,Married,Professional,554,962707.31,no,yes,no,VERIFIED,SALARY,2025-10-17,2026-02-09
IND003927,3831279420,Vikram,Gupta,vikram.gupta120@gmail.com,+918530789434,9668 8442 1699,OTCVV5298R,2006-03-26,"40/76, Tailor",Hyderabad,Delhi,828040,India,Land/geomatics surveyor,1881094,Married,Professional,813,845773.34,yes,yes,no,VERIFIED,CURRENT,2019-07-05,2026-02-19
IND003928,7561215437,Vikram,Nair,vikram.nair55@gmail.com,+919540072399,9809 2158 9571,CISMW7800I,1948-11-03,"34/76
Sankar Chowk",Delhi,Gujarat,322040,India,Youth worker,2318825,Widowed,10th,712,972528.74,no,no,yes,VERIFIED,SAVINGS,2016-07-18,2026-01-23
IND003929,1304568137,Vikram,Singh,vikram.singh790@gmail.com,+919690370318,9276 3914 6946,UDZIR7544X,1974-12-19,"H.No. 46, Hayre Marg",Chennai,Tamil Nadu,128755,India,Multimedia programmer,1496803,Married,Professional,684,625693.37,yes,yes,yes,VERIFIED,SAVINGS,2021-05-21,2026-02-17
